osm_id,ags,ort,plz,landkreis,bundesland
1395345,01054113,Sankt Peter-Ording,25826,Kreis Nordfriesland,Schleswig-Holstein
1184603,10046117,Sankt Wendel,66606,Landkreis St. Wendel,Saarland
934757,09177137,Sankt Wolfgang,84427,Landkreis Erding,Bayern
90874,03254028,Sarstedt,31157,Landkreis Hildesheim,Niedersachsen
452973,08317116,Sasbach,77880,Ortenaukreis,Baden-Württemberg
1124272,08316038,Sasbach am Kaiserstuhl,79361,Landkreis Emmendingen,Baden-Württemberg
452975,08317118,Sasbachwalden,77887,Ortenaukreis,Baden-Württemberg
152284,05570036,Sassenberg,48336,Kreis Warendorf,Nordrhein-Westfalen
1392805,03151025,Sassenburg,38524,Landkreis Gifhorn,Niedersachsen
1437541,13073080,Sassnitz,18546,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
1109692,03453013,Saterland - Seelterlound,26683,Landkreis Cloppenburg,Niedersachsen
394334,13072093,Satow,18239,Landkreis Rostock,Mecklenburg-Vorpommern
390786,08127073,Satteldorf,74589,Landkreis Schwäbisch Hall,Baden-Württemberg
446430,03359037,Sauensiek,21644,Landkreis Stade,Niedersachsen
929730,09184141,Sauerlach,82054,Landkreis München,Bayern
937797,09180129,Saulgrub,82442,Landkreis Garmisch-Partenkirchen,Bayern
1248412,07331058,Saulheim,55291,Landkreis Alzey-Worms,Rheinland-Pfalz
452388,06432021,Schaafheim,64850,Landkreis Darmstadt-Dieburg,Hessen
1149334,01059073,Schaalby,24882,Kreis Schleswig-Flensburg,Schleswig-Holstein
929704,09184142,Schäftlarn,82067,Landkreis München,Bayern
929704,09184142,Schäftlarn,82069,Landkreis München,Bayern
1814898,05962056,Schalksmühle,58579,Märkischer Kreis,Nordrhein-Westfalen
1130280,08336075,Schallbach,79597,Landkreis Lörrach,Baden-Württemberg
1186700,07335041,Schallodenbach,67701,Landkreis Kaiserslautern,Rheinland-Pfalz
1946216,08315098,Schallstadt,79227,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg
382443,01055044,Scharbeutz,23629,Kreis Ostholstein,Schleswig-Holstein
382443,01055044,Scharbeutz,23683,Kreis Ostholstein,Schleswig-Holstein
382443,01055044,Scharbeutz,23684,Kreis Ostholstein,Schleswig-Holstein
533415,06633023,Schauenburg,34270,Landkreis Kassel,Hessen
1021711,09475165,Schauenstein,95197,Landkreis Hof,Bayern
959804,09271148,Schaufling,94571,Landkreis Deggendorf,Bayern
2186940,09187142,Schechen,83135,Landkreis Rosenheim,Bayern
915451,08136062,Schechingen,73579,Ostalbkreis,Baden-Württemberg
2805405,08437101,Scheer,72516,Landkreis Sigmaringen,Baden-Württemberg
357189,03357041,Scheeßel,27383,Landkreis Rotenburg (Wümme),Niedersachsen
403734,08225115,Schefflenz,74850,Neckar-Odenwald-Kreis,Baden-Württemberg
1250482,07334027,Scheibenhardt,76779,Landkreis Germersheim,Rheinland-Pfalz
959436,09776125,Scheidegg,88175,Landkreis Lindau,Bayern
356989,09575161,Scheinfeld,91443,Landkreis Neustadt an der Aisch-Bad Windsheim,Bayern
2790242,08425108,Schelklingen,89601,Alb-Donau-Kreis,Baden-Württemberg
1182651,03254029,Schellerten,31174,Landkreis Hildesheim,Niedersachsen
2801350,08426134,Schemmerhofen,88433,Landkreis Biberach,Baden-Württemberg
443485,01056044,Schenefeld,22869,Kreis Pinneberg,Schleswig-Holstein
943739,08325050,Schenkenzell,77773,Landkreis Rottweil,Baden-Württemberg
275086,06632019,Schenklengsfeld,36277,Landkreis Hersfeld-Rotenburg,Hessen
58586,05170036,Schermbeck,46514,Kreis Wesel,Nordrhein-Westfalen
943541,09176160,Schernfeld,85132,Landkreis Eichstätt,Bayern
935176,09772197,Scherstetten,86872,Landkreis Augsburg,Bayern
1077566,09471185,Scheßlitz,96110,Landkreis Bamberg,Bayern
422314,07132098,Scheuerfeld,57584,Landkreis Altenkirchen,Rheinland-Pfalz
933797,09181138,Scheuring,86937,Landkreis Landsberg am Lech,Bayern
396553,09186151,Scheyern,85298,Landkreis Pfaffenhofen an der Ilm,Bayern
142697,05766060,Schieder-Schwalenberg,32816,Kreis Lippe,Nordrhein-Westfalen
966623,09375196,Schierling,84069,Landkreis Regensburg,Bayern
2083536,03352050,Schiffdorf,27619,Landkreis Cuxhaven,Niedersachsen
418400,07338025,Schifferstadt,67105,Rhein-Pfalz-Kreis,Rheinland-Pfalz
1187147,10043116,Schiffweiler,66578,Landkreis Neunkirchen,Saarland
310414,01057071,Schillsdorf,24637,Kreis Plön,Schleswig-Holstein
943748,08325051,Schiltach,77761,Landkreis Rottweil,Baden-Württemberg
161915,09771162,Schiltberg,86576,Landkreis Aichach-Friedberg,Bayern
1314219,12066285,Schipkau,01968,Landkreis Oberspreewald-Lausitz,Brandenburg
1314219,12066285,Schipkau,01993,Landkreis Oberspreewald-Lausitz,Brandenburg
1314219,12066285,Schipkau,01994,Landkreis Oberspreewald-Lausitz,Brandenburg
1314219,12066285,Schipkau,01998,Landkreis Oberspreewald-Lausitz,Brandenburg
1605086,14625525,Schirgiswalde-Kirschau,02681,Landkreis Bautzen,Sachsen
1059449,09374154,Schirmitz,92718,Landkreis Neustadt an der Waldnaab,Bayern
1022870,09479147,Schirnding,95706,Landkreis Wunsiedel im Fichtelgebirge,Bayern
444738,14730270,Schkeuditz,04435,Landkreis Nordsachsen,Sachsen
2406261,15088330,Schkopau,06258,Saalekreis,Sachsen-Anhalt
3300397,03158039,Schladen-Werla,38315,Landkreis Wolfenbüttel,Niedersachsen
2796468,08116063,Schlaitdorf,72667,Landkreis Esslingen,Baden-Württemberg
1059444,09374155,Schlammersdorf,95519,Landkreis Neustadt an der Waldnaab,Bayern
142753,05766064,Schlangen,33189,Kreis Lippe,Nordrhein-Westfalen
403139,06439014,Schlangenbad,65388,Rheingau-Taunus-Kreis,Hessen
2792117,08117043,Schlat,73114,Landkreis Göppingen,Baden-Württemberg
941706,09189141,Schleching,83259,Landkreis Traunstein,Bayern
935260,09173142,Schlehdorf,82444,Landkreis Bad Tölz-Wolfratshausen,Bayern
158147,05366036,Schleiden,53937,Kreis Euskirchen,Nordrhein-Westfalen
904512,01059075,Schleswig,24837,Kreis Schleswig-Flensburg,Schleswig-Holstein
536629,14521520,Schlettau,09487,Erzgebirgskreis,Sachsen
1263897,16069042,Schleusegrund,98667,Landkreis Hildburghausen,Thüringen
233450,08336078,Schliengen,79418,Landkreis Lörrach,Baden-Württemberg
2808302,08436069,Schlier,88281,Landkreis Ravensburg,Baden-Württemberg
2792757,08117044,Schlierbach,73278,Landkreis Göppingen,Baden-Württemberg
935959,09182131,Schliersee,83727,Landkreis Miesbach,Bayern
418329,06535015,Schlitz,36110,Vogelsbergkreis,Hessen
138170,05754036,Schloß Holte-Stukenbrock,33758,Kreis Gütersloh,Nordrhein-Westfalen
317469,08315102,Schluchsee,79859,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg
535941,06435025,Schlüchtern,36381,Main-Kinzig-Kreis,Hessen
1077560,09471220,Schlüsselfeld,96132,Landkreis Bamberg,Bayern
1186693,07340044,Schmalenberg,67718,Landkreis Südwestpfalz,Rheinland-Pfalz
405627,01060072,Schmalensee,24638,Kreis Segeberg,Schleswig-Holstein
2849661,16066063,Schmalkalden,98574,Landkreis Schmalkalden-Meiningen,Thüringen
2849661,16066063,Schmalkalden,98587,Landkreis Schmalkalden-Meiningen,Thüringen
157418,05958040,Schmallenberg,57392,Hochsauerlandkreis,Nordrhein-Westfalen
1184564,10044117,Schmelz,66839,Landkreis Saarlouis,Saarland
962201,09376159,Schmidgaden,92546,Landkreis Schwandorf,Bayern
1028563,09371148,Schmidmühlen,92287,Landkreis Amberg-Sulzbach,Bayern
396001,09771163,Schmiechen,86511,Landkreis Aichach-Friedberg,Bayern
418358,06434009,Schmitten im Taunus,61389,Hochtaunuskreis,Hessen
1071016,09472184,Schnabelwaid,91289,Landkreis Bayreuth,Bayern
1821834,03354021,Schnackenburg,29493,Landkreis Lüchow-Dannenberg,Niedersachsen
941616,09189142,Schnaitsee,83530,Landkreis Traunstein,Bayern
365117,09574155,Schnaittach,91220,Landkreis Nürnberger Land,Bayern
1028551,09371150,Schnaittenbach,92253,Landkreis Amberg-Sulzbach,Bayern
1021749,09476171,Schneckenlohe,96277,Landkreis Kronach,Bayern
393498,09676156,Schneeberg,63936,Landkreis Miltenberg,Bayern
419000,14521530,Schneeberg,08289,Erzgebirgskreis,Sachsen
1821917,03354022,Schnega,29465,Landkreis Lüchow-Dannenberg,Niedersachsen
941796,09172131,Schneizlreuth,83458,Landkreis Berchtesgadener Land,Bayern
534089,09571199,Schnelldorf,91625,Landkreis Ansbach,Bayern
357061,03358019,Schneverdingen,29640,Landkreis Heidekreis,Niedersachsen
2800660,08425110,Schnürpflingen,89194,Alb-Donau-Kreis,Baden-Württemberg
215983,06532018,Schöffengrund,35641,Lahn-Dill-Kreis,Hessen
958961,09272145,Schöfweg,94572,Landkreis Freyung-Grafenau,Bayern
959812,09271149,Schöllnach,94508,Landkreis Deggendorf,Bayern
309944,08235065,Schömberg,75328,Landkreis Calw,Baden-Württemberg
2781604,08417057,Schömberg,72355,Zollernalbkreis,Baden-Württemberg
1240838,08326055,Schonach im Schwarzwald,78136,Schwarzwald-Baar-Kreis,Baden-Württemberg
856209,08115044,Schönaich,71101,Landkreis Böblingen,Baden-Württemberg
454182,08226080,Schönau,69250,Rhein-Neckar-Kreis,Baden-Württemberg
957066,09277144,Schönau,84337,Landkreis Rottal-Inn,Bayern
387354,09673163,Schönau a.d.Brend,97659,Landkreis Rhön-Grabfeld,Bayern
940871,09183143,Schönberg,84573,Landkreis Mühldorf am Inn,Bayern
958960,09272147,Schönberg,94513,Landkreis Freyung-Grafenau,Bayern
453364,08226081,Schönbrunn,69436,Rhein-Neckar-Kreis,Baden-Württemberg
1077553,09471186,Schönbrunn i.Steigerwald,96185,Landkreis Bamberg,Bayern
933875,09181139,Schondorf am Ammersee,86938,Landkreis Landsberg am Lech,Bayern
384303,09672149,Schondra,97795,Landkreis Bad Kissingen,Bayern
65420,15089305,Schönebeck (Elbe),39217,Salzlandkreis,Sachsen-Anhalt
65420,15089305,Schönebeck (Elbe),39218,Salzlandkreis,Sachsen-Anhalt
535890,06435026,Schöneck,61137,Main-Kinzig-Kreis,Hessen
443863,14523370,Schöneck/Vogtl.,08261,Vogtlandkreis,Sachsen
55772,12061433,Schönefeld,12529,Landkreis Dahme-Spreewald,Brandenburg
1352215,12067440,Schöneiche bei Berlin,15566,Landkreis Oder-Spree,Brandenburg
1246453,07336092,Schönenberg-Kübelberg,66901,Landkreis Kusel,Rheinland-Pfalz
1384906,03151026,Schönewörde,29396,Landkreis Gifhorn,Niedersachsen
936750,09190148,Schongau,86956,Landkreis Weilheim-Schongau,Bayern
933541,09179147,Schöngeising,82296,Landkreis Fürstenfeldbruck,Bayern
418998,14521540,Schönheide,08304,Erzgebirgskreis,Sachsen
1446648,03154019,Schöningen,38364,Landkreis Helmstedt,Niedersachsen
961856,09376160,Schönsee,92539,Landkreis Schwandorf,Bayern
2165049,09187173,Schonstett,83137,Landkreis Rosenheim,Bayern
376881,08126072,Schöntal,74214,Hohenlohekreis,Baden-Württemberg
960512,09372157,Schönthal,93488,Landkreis Cham,Bayern
318748,09678174,Schonungen,97453,Landkreis Schweinfurt,Bayern
1022871,09479150,Schönwald,95173,Landkreis Wunsiedel im Fichtelgebirge,Bayern
382430,01055038,Schönwalde am Bungsberg,23744,Kreis Ostholstein,Schleswig-Holstein
1252332,12063273,Schönwalde-Glien,14621,Landkreis Havelland,Brandenburg
1242149,08326054,Schönwald im Schwarzwald,78141,Schwarzwald-Baar-Kreis,Baden-Württemberg
1130284,08336081,Schopfheim,79650,Landkreis Lörrach,Baden-Württemberg
534175,09571200,Schopfloch,91626,Landkreis Ansbach,Bayern
935842,08237061,Schopfloch,72296,Landkreis Freudenstadt,Baden-Württemberg
1186707,07335204,Schopp,67707,Landkreis Kaiserslautern,Rheinland-Pfalz
162874,05554052,Schöppingen,48624,Kreis Borken,Nordrhein-Westfalen
1318334,12060198,Schorfheide,16244,Landkreis Barnim,Brandenburg
401643,08119067,Schorndorf,73614,Rems-Murr-Kreis,Baden-Württemberg
961935,09372158,Schorndorf,93489,Landkreis Cham,Bayern
1187787,03455015,Schortens,26419,Landkreis Friesland,Niedersachsen
418340,06535016,Schotten,63679,Vogelsbergkreis,Hessen
943757,08325053,Schramberg,78144,Landkreis Rottweil,Baden-Württemberg
452216,06634021,Schrecksbach,34637,Schwalm-Eder-Kreis,Hessen
454178,08226082,Schriesheim,69198,Rhein-Neckar-Kreis,Baden-Württemberg
943731,09185158,Schrobenhausen,86529,Landkreis Neuburg-Schrobenhausen,Bayern
387625,08127075,Schrozberg,74575,Landkreis Schwäbisch Hall,Baden-Württemberg
1075997,07233239,Schüller,54586,Landkreis Vulkaneifel,Rheinland-Pfalz
548578,01058148,Schülp bei Rendsburg,24813,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
453015,08317121,Schuttertal,77978,Ortenaukreis,Baden-Württemberg
452993,08317122,Schutterwald,77746,Ortenaukreis,Baden-Württemberg
936740,09190149,Schwabbruck,86986,Landkreis Weilheim-Schongau,Bayern
934460,09174143,Schwabhausen,85247,Landkreis Dachau,Bayern
2792080,08136065,Schwäbisch Gmünd,73525,Ostalbkreis,Baden-Württemberg
2792080,08136065,Schwäbisch Gmünd,73527,Ostalbkreis,Baden-Württemberg
2792080,08136065,Schwäbisch Gmünd,73550,Ostalbkreis,Baden-Württemberg
391370,08127076,Schwäbisch Hall,74523,Landkreis Schwäbisch Hall,Baden-Württemberg
935178,09772200,Schwabmünchen,86830,Landkreis Augsburg,Bayern
936731,09190151,Schwabsoien,86987,Landkreis Weilheim-Schongau,Bayern
1461196,03251032,Schwaförden,27252,Landkreis Diepholz,Niedersachsen
966158,09574156,Schwaig bei Nürnberg,90571,Landkreis Nürnberger Land,Bayern
939356,09180131,Schwaigen,82445,Landkreis Garmisch-Partenkirchen,Bayern
410521,08125086,Schwaigern,74193,Landkreis Heilbronn,Baden-Württemberg
401696,08119068,Schwaikheim,71409,Rems-Murr-Kreis,Baden-Württemberg
1184565,10044118,Schwalbach,66773,Landkreis Saarlouis,Saarland
414833,06436011,Schwalbach am Taunus,65824,Main-Taunus-Kreis,Hessen
452200,06634022,Schwalmstadt,34613,Schwalm-Eder-Kreis,Hessen
88529,05166024,Schwalmtal,41366,Kreis Viersen,Nordrhein-Westfalen
418332,06535017,Schwalmtal,36318,Vogelsbergkreis,Hessen
452998,08317150,Schwanau,77963,Ortenaukreis,Baden-Württemberg
962181,09376161,Schwandorf,92421,Landkreis Schwandorf,Bayern
423196,03356009,Schwanewede,28790,Landkreis Osterholz,Niedersachsen
318225,09678175,Schwanfeld,97523,Landkreis Schweinfurt,Bayern
448297,09777169,Schwangau,87645,Landkreis Ostallgäu,Bayern
158256,09576132,Schwanstetten,90596,Landkreis Roth,Bayern
403752,08225116,Schwarzach,74869,Neckar-Odenwald-Kreis,Baden-Württemberg
959645,09278187,Schwarzach,94374,Landkreis Straubing-Bogen,Bayern
283685,09675165,Schwarzach am Main,97359,Landkreis Kitzingen,Bayern
962187,09376162,Schwarzach b.Nabburg,92548,Landkreis Schwandorf,Bayern
1273286,16073082,Schwarzburg,07427,Landkreis Saalfeld-Rudolstadt,Thüringen
1059441,09374156,Schwarzenbach,92720,Landkreis Neustadt an der Waldnaab,Bayern
1021714,09475168,Schwarzenbach a.d.Saale,95126,Landkreis Hof,Bayern
1021704,09475169,Schwarzenbach a.Wald,95131,Landkreis Hof,Bayern
419006,14521550,Schwarzenberg/Erzgebirge,08340,Erzgebirgskreis,Sachsen
452201,06634023,Schwarzenborn,34639,Schwalm-Eder-Kreis,Hessen
966163,09574157,Schwarzenbruck,90592,Landkreis Nürnberger Land,Bayern
962184,09376163,Schwarzenfeld,92521,Landkreis Schwandorf,Bayern
1244112,07133205,Schwarzerden,55629,Landkreis Bad Kreuznach,Rheinland-Pfalz
1314222,12066296,Schwarzheide,01987,Landkreis Oberspreewald-Lausitz,Brandenburg
962086,09376164,Schwarzhofen,92447,Landkreis Schwandorf,Bayern
318305,09678176,Schwebheim,97525,Landkreis Schweinfurt,Bayern
1334108,12073532,Schwedt/Oder,16303,Landkreis Uckermark,Brandenburg
1250342,07334028,Schwegenheim,67365,Landkreis Germersheim,Rheinland-Pfalz
62534,09662000,Schweinfurt,97421,,Bayern
62534,09662000,Schweinfurt,97422,,Bayern
62534,09662000,Schweinfurt,97424,,Bayern
396557,09186152,Schweitenkirchen,85301,Landkreis Pfaffenhofen an der Ilm,Bayern
162833,05954024,Schwelm,58332,Ennepe-Ruhr-Kreis,Nordrhein-Westfalen
2801101,08426108,Schwendi,88477,Landkreis Biberach,Baden-Württemberg
956999,09773164,Schwenningen,89443,Landkreis Dillingen an der Donau,Bayern
2805755,08437102,Schwenningen,72477,Landkreis Sigmaringen,Baden-Württemberg
310382,01057091,Schwentinental,24222,Kreis Plön,Schleswig-Holstein
310382,01057091,Schwentinental,24223,Kreis Plön,Schleswig-Holstein
62685,13004000,Schwerin,19053,,Mecklenburg-Vorpommern
62685,13004000,Schwerin,19055,,Mecklenburg-Vorpommern
62685,13004000,Schwerin,19057,,Mecklenburg-Vorpommern
62685,13004000,Schwerin,19059,,Mecklenburg-Vorpommern
62685,13004000,Schwerin,19061,,Mecklenburg-Vorpommern
62685,13004000,Schwerin,19063,,Mecklenburg-Vorpommern
1389623,12061448,Schwerin,15755,Landkreis Dahme-Spreewald,Brandenburg
158413,05978028,Schwerte,58239,Kreis Unna,Nordrhein-Westfalen
405816,08118067,Schwieberdingen,71701,Landkreis Ludwigsburg,Baden-Württemberg
365821,12069590,Schwielowsee,14548,Landkreis Potsdam-Mittelmark,Brandenburg
1250041,03360019,Schwienau,29593,Landkreis Uelzen,Niedersachsen
933971,09181140,Schwifting,86940,Landkreis Landsberg am Lech,Bayern
2787816,08336082,Schwörstadt,79739,Landkreis Lörrach,Baden-Württemberg
1363632,03151027,Schwülper,38179,Landkreis Gifhorn,Niedersachsen
534536,14628360,Sebnitz,01855,Landkreis Sächsische Schweiz-Osterzgebirge,Sachsen
403735,08225091,Seckach,74743,Neckar-Odenwald-Kreis,Baden-Württemberg
367065,12069596,Seddiner See,14554,Landkreis Potsdam-Mittelmark,Brandenburg
452976,08317126,Seebach,77889,Ortenaukreis,Baden-Württemberg
1268935,16063071,Seebach,99846,Wartburgkreis,Thüringen
156381,01060075,Seedorf,23823,Kreis Segeberg,Schleswig-Holstein
932388,09188132,Seefeld,82229,Landkreis Starnberg,Bayern
2408187,15087386,Seegebiet Mansfelder Land,06317,Landkreis Mansfeld-Südharz,Sachsen-Anhalt
452414,06432022,Seeheim-Jugenheim,64342,Landkreis Darmstadt-Dieburg,Hessen
390044,15089307,Seeland,06464,Salzlandkreis,Sachsen-Anhalt
390044,15089307,Seeland,06466,Salzlandkreis,Sachsen-Anhalt
390044,15089307,Seeland,06467,Salzlandkreis,Sachsen-Anhalt
390044,15089307,Seeland,06469,Salzlandkreis,Sachsen-Anhalt
453012,08317127,Seelbach,77960,Ortenaukreis,Baden-Württemberg
382498,03241015,Seelze,30926,Region Hannover,Niedersachsen
941626,09189143,Seeon-Seebruck,83358,Landkreis Traunstein,Bayern
941626,09189143,Seeon-Seebruck,83370,Landkreis Traunstein,Bayern
941626,09189143,Seeon-Seebruck,83376,Landkreis Traunstein,Bayern
1421450,03153012,Seesen,38723,Landkreis Goslar,Niedersachsen
936913,09190152,Seeshaupt,82402,Landkreis Weilheim-Schongau,Bayern
443298,01056033,Seester,25370,Kreis Pinneberg,Schleswig-Holstein
443192,01056045,Seestermühe,25371,Kreis Pinneberg,Schleswig-Holstein
252889,03353031,Seevetal,21217,Landkreis Harburg,Niedersachsen
252889,03353031,Seevetal,21218,Landkreis Harburg,Niedersachsen
252889,03353031,Seevetal,21220,Landkreis Harburg,Niedersachsen
550778,01058152,Sehestedt,24814,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
1432643,03158028,Sehlde,38279,Landkreis Wolfenbüttel,Niedersachsen
536636,14521560,Sehmatal,09465,Erzgebirgskreis,Sachsen
1184254,03241016,Sehnde,31319,Region Hannover,Niedersachsen
418708,14626530,Seifhennersdorf,02782,Landkreis Görlitz,Sachsen
1231974,08327055,Seitingen-Oberflacht,78606,Landkreis Tuttlingen,Baden-Württemberg
1022879,09479152,Selb,95100,Landkreis Wunsiedel im Fichtelgebirge,Bayern
1021705,09475171,Selbitz,95152,Landkreis Hof,Bayern
659751,06438013,Seligenstadt,63500,Landkreis Offenbach,Hessen
158455,05978032,Selm,59379,Kreis Unna,Nordrhein-Westfalen
324312,06533014,Selters (Taunus),65618,Landkreis Limburg-Weilburg,Hessen
1250335,07335205,Sembach,67681,Landkreis Kaiserslautern,Rheinland-Pfalz
157741,05558044,Senden,48308,Kreis Coesfeld,Nordrhein-Westfalen
941091,09775152,Senden,89250,Landkreis Neu-Ulm,Bayern
152287,05570040,Sendenhorst,48324,Kreis Warendorf,Nordrhein-Westfalen
1314216,12066304,Senftenberg,01996,Landkreis Oberspreewald-Lausitz,Brandenburg
1028807,09373159,Sengenthal,92369,Landkreis Neumarkt in der Oberpfalz,Bayern
318304,09678178,Sennfeld,97526,Landkreis Schweinfurt,Bayern
1256029,07235126,Serrig,54455,Landkreis Trier-Saarburg,Rheinland-Pfalz
405822,08118068,Sersheim,74372,Landkreis Ludwigsburg,Baden-Württemberg
956860,09473165,Seßlach,96145,Landkreis Coburg,Bayern
1028806,09373160,Seubersdorf in der Oberpfalz,92358,Landkreis Neumarkt in der Oberpfalz,Bayern
1112860,08316039,Sexau,79350,Landkreis Emmendingen,Baden-Württemberg
6680435,03254045,Sibbesse,31079,Landkreis Hildesheim,Niedersachsen
2014019,03251034,Siedenburg,27254,Landkreis Diepholz,Niedersachsen
215967,06532019,Siegbach,35768,Lahn-Dill-Kreis,Hessen
173121,05382060,Siegburg,53721,Rhein-Sieg-Kreis,Nordrhein-Westfalen
410527,08125087,Siegelsbach,74936,Landkreis Heilbronn,Baden-Württemberg
163256,05970040,Siegen,57072,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen
163256,05970040,Siegen,57074,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen
163256,05970040,Siegen,57076,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen
163256,05970040,Siegen,57078,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen
